item_id,activity_id,activity_version,grade_band,strand,skill_code,mechanic,prompt_text,prompt_audio_text,answer_format,item_type,correct_answer,distractors,choices,feedback,assets,telemetry_expected,accessibility
LEA-EY-ACT-0002-ITEM-03,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in cup: c-u-p. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in cup: c-u-p. What word do you hear?,text,single_choice,cup,"['hop', 'sit', 'mum']","['hop', 'cup', 'sit', 'mum']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for cup', 'caption_text': 'Blend the sounds in cup: c-u-p. What word do you hear?', 'keyboard_focus_order': 3}"
LEA-EY-ACT-0002-ITEM-04,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in pen: p-e-n. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in pen: p-e-n. What word do you hear?,text,single_choice,pen,"['big', 'dog', 'hat']","['big', 'dog', 'pen', 'hat']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for pen', 'caption_text': 'Blend the sounds in pen: p-e-n. What word do you hear?', 'keyboard_focus_order': 4}"
LEA-EY-ACT-0002-ITEM-05,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in bag: b-a-g. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in bag: b-a-g. What word do you hear?,text,single_choice,bag,"['map', 'jam', 'run']","['map', 'jam', 'bag', 'run']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for bag', 'caption_text': 'Blend the sounds in bag: b-a-g. What word do you hear?', 'keyboard_focus_order': 5}"
LEA-EY-ACT-0002-ITEM-06,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in hat: h-a-t. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in hat: h-a-t. What word do you hear?,text,single_choice,hat,"['dog', 'red', 'pen']","['dog', 'hat', 'red', 'pen']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for hat', 'caption_text': 'Blend the sounds in hat: h-a-t. What word do you hear?', 'keyboard_focus_order': 6}"
LEA-EY-ACT-0002-ITEM-07,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in red: r-e-d. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in red: r-e-d. What word do you hear?,text,single_choice,red,"['hat', 'tap', 'jam']","['red', 'hat', 'tap', 'jam']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for red', 'caption_text': 'Blend the sounds in red: r-e-d. What word do you hear?', 'keyboard_focus_order': 7}"
LEA-EY-ACT-0002-ITEM-08,LEA-EY-ACT-0002,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-02,Blend Builder,Blend the sounds in big: b-i-g. What word do you hear?,Listen to the sounds and blend them into a word. Blend the sounds in big: b-i-g. What word do you hear?,text,single_choice,big,"['sun', 'hat', 'map']","['big', 'sun', 'hat', 'map']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'phoneme_confusion': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0002-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0002-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0002-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for big', 'caption_text': 'Blend the sounds in big: b-i-g. What word do you hear?', 'keyboard_focus_order': 8}"
LEA-EY-ACT-0003-ITEM-01,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an dad.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an dad.',text,single_choice,I see a dad.,"['Clear the dad is.', 'The dad clear is.', 'I see an dad.']","['I see a dad.', 'Clear the dad is.', 'The dad clear is.', 'I see an dad.']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a dad.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an dad.'"", 'keyboard_focus_order': 1}"
LEA-EY-ACT-0003-ITEM-02,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an cup.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an cup.',text,single_choice,I see a cup.,"['The cup clear is.', 'I see an cup.', 'Clear the cup is.']","['I see a cup.', 'The cup clear is.', 'I see an cup.', 'Clear the cup is.']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a cup.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an cup.'"", 'keyboard_focus_order': 2}"
LEA-EY-ACT-0003-ITEM-03,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an pen.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an pen.',text,single_choice,I see a pen.,"['I see an pen.', 'Clear the pen is.', 'The pen clear is.']","['I see an pen.', 'Clear the pen is.', 'I see a pen.', 'The pen clear is.']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a pen.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an pen.'"", 'keyboard_focus_order': 3}"
LEA-EY-ACT-0003-ITEM-04,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an bag.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an bag.',text,single_choice,I see a bag.,"['I see an bag.', 'Clear the bag is.', 'The bag clear is.']","['I see a bag.', 'I see an bag.', 'Clear the bag is.', 'The bag clear is.']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a bag.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an bag.'"", 'keyboard_focus_order': 4}"
LEA-EY-ACT-0003-ITEM-05,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an hat.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an hat.',text,single_choice,I see a hat.,"['The hat clear is.', 'I see an hat.', 'Clear the hat is.']","['The hat clear is.', 'I see a hat.', 'I see an hat.', 'Clear the hat is.']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a hat.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an hat.'"", 'keyboard_focus_order': 5}"
LEA-EY-ACT-0003-ITEM-06,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an red.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an red.',text,single_choice,I see a red.,"['I see an red.', 'The red clear is.', 'Clear the red is.']","['I see an red.', 'The red clear is.', 'I see a red.', 'Clear the red is.']","{'correct': 'Great work. You listened carefully.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-06-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-06.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-06.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a red.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an red.'"", 'keyboard_focus_order': 6}"
LEA-EY-ACT-0003-ITEM-07,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an big.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an big.',text,single_choice,I see a big.,"['Clear the big is.', 'The big clear is.', 'I see an big.']","['Clear the big is.', 'I see a big.', 'The big clear is.', 'I see an big.']","{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-07-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-07.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-07.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a big.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an big.'"", 'keyboard_focus_order': 7}"
LEA-EY-ACT-0003-ITEM-08,LEA-EY-ACT-0003,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-03,Find the Mistake,Find the correct sentence. The mistake sentence is: 'I see an sit.',Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'I see an sit.',text,single_choice,I see a sit.,"['I see an sit.', 'The sit clear is.', 'Clear the sit is.']","['I see an sit.', 'I see a sit.', 'The sit clear is.', 'Clear the sit is.']","{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'grammar_agreement': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0003-ITEM-08-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0003-ITEM-08.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0003-ITEM-08.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I see a sit.', 'caption_text': ""Find the correct sentence. The mistake sentence is: 'I see an sit.'"", 'keyboard_focus_order': 8}"
LEA-EY-ACT-0004-ITEM-01,LEA-EY-ACT-0004,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-04,Read and Record,Read and record: I can read the word cup in a clear sentence.,"Read aloud clearly, then record your voice. Read and record: I can read the word cup in a clear sentence.",rubric_score,oral_recording,I can read the word cup in a clear sentence.,[],[],"{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'fluency_or_pronunciation': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0004-ITEM-01-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0004-ITEM-01.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0004-ITEM-01.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I can read the word cup in a clear sentence.', 'caption_text': 'Read and record: I can read the word cup in a clear sentence.', 'keyboard_focus_order': 1}"
LEA-EY-ACT-0004-ITEM-02,LEA-EY-ACT-0004,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-04,Read and Record,Read and record: I can read the word pen in a clear sentence.,"Read aloud clearly, then record your voice. Read and record: I can read the word pen in a clear sentence.",rubric_score,oral_recording,I can read the word pen in a clear sentence.,[],[],"{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'fluency_or_pronunciation': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0004-ITEM-02-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0004-ITEM-02.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0004-ITEM-02.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I can read the word pen in a clear sentence.', 'caption_text': 'Read and record: I can read the word pen in a clear sentence.', 'keyboard_focus_order': 2}"
LEA-EY-ACT-0004-ITEM-03,LEA-EY-ACT-0004,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-04,Read and Record,Read and record: I can read the word bag in a clear sentence.,"Read aloud clearly, then record your voice. Read and record: I can read the word bag in a clear sentence.",rubric_score,oral_recording,I can read the word bag in a clear sentence.,[],[],"{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'fluency_or_pronunciation': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0004-ITEM-03-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0004-ITEM-03.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0004-ITEM-03.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I can read the word bag in a clear sentence.', 'caption_text': 'Read and record: I can read the word bag in a clear sentence.', 'keyboard_focus_order': 3}"
LEA-EY-ACT-0004-ITEM-04,LEA-EY-ACT-0004,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-04,Read and Record,Read and record: I can read the word hat in a clear sentence.,"Read aloud clearly, then record your voice. Read and record: I can read the word hat in a clear sentence.",rubric_score,oral_recording,I can read the word hat in a clear sentence.,[],[],"{'correct': 'Excellent. You are ready for the next item.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'fluency_or_pronunciation': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0004-ITEM-04-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0004-ITEM-04.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0004-ITEM-04.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I can read the word hat in a clear sentence.', 'caption_text': 'Read and record: I can read the word hat in a clear sentence.', 'keyboard_focus_order': 4}"
LEA-EY-ACT-0004-ITEM-05,LEA-EY-ACT-0004,1.2,Pre-K,Oral Language,EY-PRE-LIT-ORA-04,Read and Record,Read and record: I can read the word red in a clear sentence.,"Read aloud clearly, then record your voice. Read and record: I can read the word red in a clear sentence.",rubric_score,oral_recording,I can read the word red in a clear sentence.,[],[],"{'correct': 'Well done. You chose the best answer.', 'incorrect': 'Try again. Listen once more, use the hint, and choose carefully.', 'hint': 'Look for the clue linked to listen/respond to simple directions.', 'interventions_by_error_type': {'fluency_or_pronunciation': 'Mini-teach: model one example of listen/respond to simple directions, practise one guided item, then return to the task.', 'slow_correct': 'Praise accuracy, remove time pressure, and build fluency with two repeated examples.', 'multiple_attempts': 'Reduce choices to two and replay the audio prompt.'}}","{'illustrated_card_svg': '/media/cards/svg/LEA-EY-ACT-0004-ITEM-05-CARD.svg', 'success_animation': '/media/animations/lottie/success_star.json', 'audio_ssml': '/media/audio/ssml/LEA-EY-ACT-0004-ITEM-05.ssml', 'audio_target_url': '/media/audio/mp3/LEA-EY-ACT-0004-ITEM-05.mp3'}","['accuracy', 'prompt_level', 'response_time_seconds', 'attempt_count', 'error_type', 'hint_count', 'audio_replay_count']","{'alt_text': 'Illustrated card for I can read the word red in a clear sentence.', 'caption_text': 'Read and record: I can read the word red in a clear sentence.', 'keyboard_focus_order': 5}"
