brand,legacy_brand_source,legacy_lesson_id,bea_lesson_id,course_title,cefr_level,module_number,module_title,lesson_number,lesson_title,primary_skill,grammar_target,vocabulary_theme,learning_objective,polly_voice_id,polly_engine,fallback_voice_id,fallback_engine,language_code,output_format,text_type,ssml_file,plain_text_file,transcript_file,vtt_placeholder_file,pronunciation_ssml_file,target_s3_key,target_pronunciation_s3_key,lms_media_type,lms_access_level,qa_status
British English Academy,BEA curriculum pack,C1-M05-L02,BEA-C1-M05-L02,C1 Advanced English,C1,5,"Leadership, Policy and Complex Interaction",2,"Leadership, Policy and Complex Interaction: Vocabulary Lesson 2",vocabulary,complex discourse markers,nuance,"Learners can synthesise, justify, negotiate and adapt register in a vocabulary task about nuance.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2.ssml,plain_text/lessons/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2.txt,transcripts/lessons/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2.txt,captions/vtt_placeholders/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2-pronunciation.ssml,bea/audio/C1/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2.mp3,bea/audio/C1/pronunciation/bea-c1-m05-l02-leadership-policy-and-complex-interaction-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M05-L03,BEA-C1-M05-L03,C1 Advanced English,C1,5,"Leadership, Policy and Complex Interaction",3,"Leadership, Policy and Complex Interaction: Reading Lesson 3",reading,inversion,professional communication,"Learners can synthesise, justify, negotiate and adapt register in a reading task about professional communication.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3.ssml,plain_text/lessons/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3.txt,transcripts/lessons/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3.txt,captions/vtt_placeholders/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3.vtt,ssml/pronunciation_drills/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3-pronunciation.ssml,bea/audio/C1/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3.mp3,bea/audio/C1/pronunciation/bea-c1-m05-l03-leadership-policy-and-complex-interaction-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M05-L04,BEA-C1-M05-L04,C1 Advanced English,C1,5,"Leadership, Policy and Complex Interaction",4,"Leadership, Policy and Complex Interaction: Listening Lesson 4",listening,subjunctive forms,research,"Learners can synthesise, justify, negotiate and adapt register in a listening task about research.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4.ssml,plain_text/lessons/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4.txt,transcripts/lessons/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4.txt,captions/vtt_placeholders/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4.vtt,ssml/pronunciation_drills/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4-pronunciation.ssml,bea/audio/C1/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4.mp3,bea/audio/C1/pronunciation/bea-c1-m05-l04-leadership-policy-and-complex-interaction-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M05-L05,BEA-C1-M05-L05,C1 Advanced English,C1,5,"Leadership, Policy and Complex Interaction",5,"Leadership, Policy and Complex Interaction: Speaking Lesson 5",speaking,nominalisation,policy,"Learners can synthesise, justify, negotiate and adapt register in a speaking task about policy.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5.ssml,plain_text/lessons/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5.txt,transcripts/lessons/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5.txt,captions/vtt_placeholders/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5.vtt,ssml/pronunciation_drills/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5-pronunciation.ssml,bea/audio/C1/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5.mp3,bea/audio/C1/pronunciation/bea-c1-m05-l05-leadership-policy-and-complex-interaction-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M05-L06,BEA-C1-M05-L06,C1 Advanced English,C1,5,"Leadership, Policy and Complex Interaction",6,"Leadership, Policy and Complex Interaction: Writing Lesson 6",writing,advanced modality,critical thinking,"Learners can synthesise, justify, negotiate and adapt register in a writing task about critical thinking.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6.ssml,plain_text/lessons/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6.txt,transcripts/lessons/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6.txt,captions/vtt_placeholders/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6.vtt,ssml/pronunciation_drills/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6-pronunciation.ssml,bea/audio/C1/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6.mp3,bea/audio/C1/pronunciation/bea-c1-m05-l06-leadership-policy-and-complex-interaction-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L01,BEA-C1-M06-L01,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",1,"C1 Review, Portfolio and Performance Assessment: Grammar Lesson 1",grammar,complex discourse markers,nuance,"Learners can synthesise, justify, negotiate and adapt register in a grammar task about nuance.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1.ssml,plain_text/lessons/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1.txt,transcripts/lessons/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1.txt,captions/vtt_placeholders/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l01-c1-review-portfolio-and-performance-assessment-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L02,BEA-C1-M06-L02,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",2,"C1 Review, Portfolio and Performance Assessment: Vocabulary Lesson 2",vocabulary,inversion,professional communication,"Learners can synthesise, justify, negotiate and adapt register in a vocabulary task about professional communication.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2.ssml,plain_text/lessons/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2.txt,transcripts/lessons/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2.txt,captions/vtt_placeholders/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l02-c1-review-portfolio-and-performance-assessment-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L03,BEA-C1-M06-L03,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",3,"C1 Review, Portfolio and Performance Assessment: Reading Lesson 3",reading,subjunctive forms,research,"Learners can synthesise, justify, negotiate and adapt register in a reading task about research.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3.ssml,plain_text/lessons/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3.txt,transcripts/lessons/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3.txt,captions/vtt_placeholders/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l03-c1-review-portfolio-and-performance-assessment-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L04,BEA-C1-M06-L04,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",4,"C1 Review, Portfolio and Performance Assessment: Listening Lesson 4",listening,nominalisation,policy,"Learners can synthesise, justify, negotiate and adapt register in a listening task about policy.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4.ssml,plain_text/lessons/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4.txt,transcripts/lessons/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4.txt,captions/vtt_placeholders/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l04-c1-review-portfolio-and-performance-assessment-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L05,BEA-C1-M06-L05,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",5,"C1 Review, Portfolio and Performance Assessment: Speaking Lesson 5",speaking,advanced modality,critical thinking,"Learners can synthesise, justify, negotiate and adapt register in a speaking task about critical thinking.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5.ssml,plain_text/lessons/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5.txt,transcripts/lessons/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5.txt,captions/vtt_placeholders/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l05-c1-review-portfolio-and-performance-assessment-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C1-M06-L06,BEA-C1-M06-L06,C1 Advanced English,C1,6,"C1 Review, Portfolio and Performance Assessment",6,"C1 Review, Portfolio and Performance Assessment: Writing Lesson 6",writing,hedging,analysis,"Learners can synthesise, justify, negotiate and adapt register in a writing task about analysis.",Brian,neural,Brian,standard,en-GB,mp3,ssml,ssml/lessons/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6.ssml,plain_text/lessons/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6.txt,transcripts/lessons/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6.txt,captions/vtt_placeholders/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6.vtt,ssml/pronunciation_drills/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6-pronunciation.ssml,bea/audio/C1/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6.mp3,bea/audio/C1/pronunciation/bea-c1-m06-l06-c1-review-portfolio-and-performance-assessment-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L01,BEA-C2-M01-L01,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",1,"Mastery of Style, Register and Precision: Grammar Lesson 1",grammar,stylistic inversion,specialised discourse,"Learners can critique, refine, interpret nuance and produce expert-level responses in a grammar task about specialised discourse.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1.ssml,plain_text/lessons/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1.txt,transcripts/lessons/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1.txt,captions/vtt_placeholders/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l01-mastery-of-style-register-and-precision-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L02,BEA-C2-M01-L02,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",2,"Mastery of Style, Register and Precision: Vocabulary Lesson 2",vocabulary,ellipsis,literary nuance,"Learners can critique, refine, interpret nuance and produce expert-level responses in a vocabulary task about literary nuance.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2.ssml,plain_text/lessons/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2.txt,transcripts/lessons/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2.txt,captions/vtt_placeholders/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l02-mastery-of-style-register-and-precision-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L03,BEA-C2-M01-L03,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",3,"Mastery of Style, Register and Precision: Reading Lesson 3",reading,subtle modality,persuasion,"Learners can critique, refine, interpret nuance and produce expert-level responses in a reading task about persuasion.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3.ssml,plain_text/lessons/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3.txt,transcripts/lessons/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3.txt,captions/vtt_placeholders/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l03-mastery-of-style-register-and-precision-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L04,BEA-C2-M01-L04,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",4,"Mastery of Style, Register and Precision: Listening Lesson 4",listening,rhetorical structure,diplomacy,"Learners can critique, refine, interpret nuance and produce expert-level responses in a listening task about diplomacy.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4.ssml,plain_text/lessons/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4.txt,transcripts/lessons/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4.txt,captions/vtt_placeholders/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l04-mastery-of-style-register-and-precision-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L05,BEA-C2-M01-L05,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",5,"Mastery of Style, Register and Precision: Speaking Lesson 5",speaking,register control,abstract argument,"Learners can critique, refine, interpret nuance and produce expert-level responses in a speaking task about abstract argument.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5.ssml,plain_text/lessons/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5.txt,transcripts/lessons/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5.txt,captions/vtt_placeholders/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l05-mastery-of-style-register-and-precision-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M01-L06,BEA-C2-M01-L06,C2 Mastery English,C2,1,"Mastery of Style, Register and Precision",6,"Mastery of Style, Register and Precision: Writing Lesson 6",writing,idiomatic compression,critical synthesis,"Learners can critique, refine, interpret nuance and produce expert-level responses in a writing task about critical synthesis.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6.ssml,plain_text/lessons/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6.txt,transcripts/lessons/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6.txt,captions/vtt_placeholders/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6.vtt,ssml/pronunciation_drills/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6-pronunciation.ssml,bea/audio/C2/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6.mp3,bea/audio/C2/pronunciation/bea-c2-m01-l06-mastery-of-style-register-and-precision-writing-lesson-6-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M02-L01,BEA-C2-M02-L01,C2 Mastery English,C2,2,"Complex Texts, Literature and Culture",1,"Complex Texts, Literature and Culture: Grammar Lesson 1",grammar,ellipsis,literary nuance,"Learners can critique, refine, interpret nuance and produce expert-level responses in a grammar task about literary nuance.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1.ssml,plain_text/lessons/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1.txt,transcripts/lessons/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1.txt,captions/vtt_placeholders/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1.vtt,ssml/pronunciation_drills/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1-pronunciation.ssml,bea/audio/C2/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1.mp3,bea/audio/C2/pronunciation/bea-c2-m02-l01-complex-texts-literature-and-culture-grammar-lesson-1-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M02-L02,BEA-C2-M02-L02,C2 Mastery English,C2,2,"Complex Texts, Literature and Culture",2,"Complex Texts, Literature and Culture: Vocabulary Lesson 2",vocabulary,subtle modality,persuasion,"Learners can critique, refine, interpret nuance and produce expert-level responses in a vocabulary task about persuasion.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2.ssml,plain_text/lessons/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2.txt,transcripts/lessons/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2.txt,captions/vtt_placeholders/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2.vtt,ssml/pronunciation_drills/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2-pronunciation.ssml,bea/audio/C2/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2.mp3,bea/audio/C2/pronunciation/bea-c2-m02-l02-complex-texts-literature-and-culture-vocabulary-lesson-2-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M02-L03,BEA-C2-M02-L03,C2 Mastery English,C2,2,"Complex Texts, Literature and Culture",3,"Complex Texts, Literature and Culture: Reading Lesson 3",reading,rhetorical structure,diplomacy,"Learners can critique, refine, interpret nuance and produce expert-level responses in a reading task about diplomacy.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3.ssml,plain_text/lessons/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3.txt,transcripts/lessons/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3.txt,captions/vtt_placeholders/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3.vtt,ssml/pronunciation_drills/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3-pronunciation.ssml,bea/audio/C2/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3.mp3,bea/audio/C2/pronunciation/bea-c2-m02-l03-complex-texts-literature-and-culture-reading-lesson-3-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M02-L04,BEA-C2-M02-L04,C2 Mastery English,C2,2,"Complex Texts, Literature and Culture",4,"Complex Texts, Literature and Culture: Listening Lesson 4",listening,register control,abstract argument,"Learners can critique, refine, interpret nuance and produce expert-level responses in a listening task about abstract argument.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4.ssml,plain_text/lessons/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4.txt,transcripts/lessons/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4.txt,captions/vtt_placeholders/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4.vtt,ssml/pronunciation_drills/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4-pronunciation.ssml,bea/audio/C2/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4.mp3,bea/audio/C2/pronunciation/bea-c2-m02-l04-complex-texts-literature-and-culture-listening-lesson-4-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
British English Academy,BEA curriculum pack,C2-M02-L05,BEA-C2-M02-L05,C2 Mastery English,C2,2,"Complex Texts, Literature and Culture",5,"Complex Texts, Literature and Culture: Speaking Lesson 5",speaking,idiomatic compression,critical synthesis,"Learners can critique, refine, interpret nuance and produce expert-level responses in a speaking task about critical synthesis.",Emma,neural,Emma,standard,en-GB,mp3,ssml,ssml/lessons/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5.ssml,plain_text/lessons/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5.txt,transcripts/lessons/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5.txt,captions/vtt_placeholders/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5.vtt,ssml/pronunciation_drills/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5-pronunciation.ssml,bea/audio/C2/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5.mp3,bea/audio/C2/pronunciation/bea-c2-m02-l05-complex-texts-literature-and-culture-speaking-lesson-5-pronunciation.mp3,listening_activity,course_or_trial_mapped,generated_pending_audio_qa
