item_id,activity_id,voice_provider,voice_style,audio_text,ssml_path,target_mp3_path,caption_text
LEA-EY-ACT-0184-ITEM-06,LEA-EY-ACT-0184,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'accurate', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0184-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0184-ITEM-06.mp3,"Trace the word 'accurate', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0184-ITEM-07,LEA-EY-ACT-0184,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'fluency', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0184-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0184-ITEM-07.mp3,"Trace the word 'fluency', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0184-ITEM-08,LEA-EY-ACT-0184,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'expression', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0184-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0184-ITEM-08.mp3,"Trace the word 'expression', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0184-ITEM-09,LEA-EY-ACT-0184,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'multiply', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0184-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0184-ITEM-09.mp3,"Trace the word 'multiply', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0184-ITEM-10,LEA-EY-ACT-0184,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'divide', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0184-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0184-ITEM-10.mp3,"Trace the word 'divide', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0185-ITEM-01,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The inference are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-01.mp3,Find the correct sentence. The mistake sentence is: 'The inference are clear.'
LEA-EY-ACT-0185-ITEM-02,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The purpose are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-02.mp3,Find the correct sentence. The mistake sentence is: 'The purpose are clear.'
LEA-EY-ACT-0185-ITEM-03,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The audience are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-03.mp3,Find the correct sentence. The mistake sentence is: 'The audience are clear.'
LEA-EY-ACT-0185-ITEM-04,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The strategy are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-04.mp3,Find the correct sentence. The mistake sentence is: 'The strategy are clear.'
LEA-EY-ACT-0185-ITEM-05,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The accurate are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-05.mp3,Find the correct sentence. The mistake sentence is: 'The accurate are clear.'
LEA-EY-ACT-0185-ITEM-06,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The fluency are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-06.mp3,Find the correct sentence. The mistake sentence is: 'The fluency are clear.'
LEA-EY-ACT-0185-ITEM-07,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The expression are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-07.mp3,Find the correct sentence. The mistake sentence is: 'The expression are clear.'
LEA-EY-ACT-0185-ITEM-08,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The multiply are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-08.mp3,Find the correct sentence. The mistake sentence is: 'The multiply are clear.'
LEA-EY-ACT-0185-ITEM-09,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The divide are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-09.mp3,Find the correct sentence. The mistake sentence is: 'The divide are clear.'
LEA-EY-ACT-0185-ITEM-10,LEA-EY-ACT-0185,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Find the mistake and choose the correction. Find the correct sentence. The mistake sentence is: 'The fraction are clear.',content/audio/ssml/LEA-EY-ACT-0185-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0185-ITEM-10.mp3,Find the correct sentence. The mistake sentence is: 'The fraction are clear.'
LEA-EY-ACT-0186-ITEM-01,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'purpose', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-01.mp3,"Trace the word 'purpose', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-02,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'audience', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-02.mp3,"Trace the word 'audience', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-03,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'strategy', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-03.mp3,"Trace the word 'strategy', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-04,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'accurate', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-04.mp3,"Trace the word 'accurate', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-05,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'fluency', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-05.mp3,"Trace the word 'fluency', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-06,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'expression', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-06.mp3,"Trace the word 'expression', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-07,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'multiply', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-07.mp3,"Trace the word 'multiply', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-08,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'divide', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-08.mp3,"Trace the word 'divide', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-09,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'fraction', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-09.mp3,"Trace the word 'fraction', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0186-ITEM-10,LEA-EY-ACT-0186,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,"Trace the letter or word, then say it aloud. Trace the word 'estimate', then say it clearly. Which word did you trace?",content/audio/ssml/LEA-EY-ACT-0186-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0186-ITEM-10.mp3,"Trace the word 'estimate', then say it clearly. Which word did you trace?"
LEA-EY-ACT-0187-ITEM-01,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 9 + 2 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-01.mp3,Math mission: 9 + 2 = ?
LEA-EY-ACT-0187-ITEM-02,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 10 + 3 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-02.mp3,Math mission: 10 + 3 = ?
LEA-EY-ACT-0187-ITEM-03,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 1 + 4 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-03.mp3,Math mission: 1 + 4 = ?
LEA-EY-ACT-0187-ITEM-04,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 2 + 5 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-04.mp3,Math mission: 2 + 5 = ?
LEA-EY-ACT-0187-ITEM-05,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 3 + 1 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-05.mp3,Math mission: 3 + 1 = ?
LEA-EY-ACT-0187-ITEM-06,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 4 + 2 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-06.mp3,Math mission: 4 + 2 = ?
LEA-EY-ACT-0187-ITEM-07,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 5 + 3 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-07.mp3,Math mission: 5 + 3 = ?
LEA-EY-ACT-0187-ITEM-08,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 6 + 4 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-08.mp3,Math mission: 6 + 4 = ?
LEA-EY-ACT-0187-ITEM-09,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 7 + 5 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-09.mp3,Math mission: 7 + 5 = ?
LEA-EY-ACT-0187-ITEM-10,LEA-EY-ACT-0187,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 8 + 1 = ?,content/audio/ssml/LEA-EY-ACT-0187-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0187-ITEM-10.mp3,Math mission: 8 + 1 = ?
LEA-EY-ACT-0188-ITEM-01,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-01.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0188-ITEM-02,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-02.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0188-ITEM-03,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-03.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0188-ITEM-04,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-04.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0188-ITEM-05,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-05.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0188-ITEM-06,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-06.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0188-ITEM-07,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-07.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0188-ITEM-08,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-08.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0188-ITEM-09,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-09.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0188-ITEM-10,LEA-EY-ACT-0188,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0188-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0188-ITEM-10.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0189-ITEM-01,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 1 + 2 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-01.mp3,Math mission: 1 + 2 = ?
LEA-EY-ACT-0189-ITEM-02,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 2 + 3 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-02.mp3,Math mission: 2 + 3 = ?
LEA-EY-ACT-0189-ITEM-03,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 3 + 4 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-03.mp3,Math mission: 3 + 4 = ?
LEA-EY-ACT-0189-ITEM-04,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 4 + 5 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-04.mp3,Math mission: 4 + 5 = ?
LEA-EY-ACT-0189-ITEM-05,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 5 + 1 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-05.mp3,Math mission: 5 + 1 = ?
LEA-EY-ACT-0189-ITEM-06,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 6 + 2 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-06.mp3,Math mission: 6 + 2 = ?
LEA-EY-ACT-0189-ITEM-07,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 7 + 3 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-07.mp3,Math mission: 7 + 3 = ?
LEA-EY-ACT-0189-ITEM-08,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 8 + 4 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-08.mp3,Math mission: 8 + 4 = ?
LEA-EY-ACT-0189-ITEM-09,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 9 + 5 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-09.mp3,Math mission: 9 + 5 = ?
LEA-EY-ACT-0189-ITEM-10,LEA-EY-ACT-0189,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Solve the mission and choose the correct number. Math mission: 10 + 1 = ?,content/audio/ssml/LEA-EY-ACT-0189-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0189-ITEM-10.mp3,Math mission: 10 + 1 = ?
LEA-EY-ACT-0190-ITEM-01,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-01.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0190-ITEM-02,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-02.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0190-ITEM-03,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-03.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0190-ITEM-04,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-04.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0190-ITEM-05,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-05.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0190-ITEM-06,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-06.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0190-ITEM-07,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-07.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0190-ITEM-08,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-08.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-08.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0190-ITEM-09,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'school objects'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-09.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-09.mp3,Sort the card into 'school objects'. Which card belongs?
LEA-EY-ACT-0190-ITEM-10,LEA-EY-ACT-0190,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Sort the cards into the correct group. Sort the card into 'animals'. Which card belongs?,content/audio/ssml/LEA-EY-ACT-0190-ITEM-10.ssml,content/audio/mp3/LEA-EY-ACT-0190-ITEM-10.mp3,Sort the card into 'animals'. Which card belongs?
LEA-EY-ACT-0191-ITEM-01,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: expression.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-01.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-01.mp3,Choose the best answer for area and perimeter: expression.
LEA-EY-ACT-0191-ITEM-02,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: multiply.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-02.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-02.mp3,Choose the best answer for area and perimeter: multiply.
LEA-EY-ACT-0191-ITEM-03,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: divide.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-03.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-03.mp3,Choose the best answer for area and perimeter: divide.
LEA-EY-ACT-0191-ITEM-04,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: fraction.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-04.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-04.mp3,Choose the best answer for area and perimeter: fraction.
LEA-EY-ACT-0191-ITEM-05,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: estimate.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-05.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-05.mp3,Choose the best answer for area and perimeter: estimate.
LEA-EY-ACT-0191-ITEM-06,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: analyse.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-06.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-06.mp3,Choose the best answer for area and perimeter: analyse.
LEA-EY-ACT-0191-ITEM-07,LEA-EY-ACT-0191,TTS provider or recorded British English voice,warm early-years British English; clear pace; no background music,Listen carefully and choose the best answer. Choose the best answer for area and perimeter: reflect.,content/audio/ssml/LEA-EY-ACT-0191-ITEM-07.ssml,content/audio/mp3/LEA-EY-ACT-0191-ITEM-07.mp3,Choose the best answer for area and perimeter: reflect.
